time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.name,.position,.velocity,.effort
2023/03/02/11:25:12.951343,32185,1677774312,890938191,,"['front_left_hip_x', 'front_left_hip_y', 'front_left_knee', 'front_right_hip_x', 'front_right_hip_y', 'front_right_knee', 'rear_left_hip_x', 'rear_left_hip_y', 'rear_left_knee', 'rear_right_hip_x', 'rear_right_hip_y', 'rear_right_knee', 'arm_joint1', 'arm_joint2', 'arm_joint3', 'arm_joint4', 'arm_joint5', 'arm_joint6', 'arm_gripper']","(0.009427576325833797, 0.7437513470649719, -1.5773701667785645, -0.016165070235729218, 0.7357969284057617, -1.561757206916809, 0.004275485407561064, 0.7355994582176208, -1.5653942823410034, -0.014532476663589478, 0.728440523147583, -1.5503946542739868, 0.00189971923828125, -3.1044654846191406, 3.132511615753174, 1.5703555345535278, 0.00021958351135253906, -1.569596767425537, -0.014295339584350586)","(0.0031597267370671034, -0.005972023122012615, -0.036163330078125, 0.03183874487876892, 0.028637466952204704, -0.07237289845943451, 0.012042111717164516, -0.009509360417723656, -0.029255259782075882, -0.011378565803170204, 0.029333410784602165, -0.03226679190993309, 0.009472888894379139, -0.010248658247292042, -0.005920819006860256, 0.00378201762214303, 0.0013978536007925868, 0.00463456055149436, 0.009168194606900215)","(-8.181998252868652, 6.469599723815918, 27.386228561401367, 7.358600616455078, 4.152411937713623, 20.42359733581543, -6.861171722412109, 5.119689464569092, 29.431562423706055, 8.49338150024414, 6.796502113342285, 22.46268653869629, -2.56654953956604, -2.079023838043213, 0.4346679449081421, 0.02187947928905487, -0.05222852900624275, -0.004306165035814047, 0.1284160017967224)"
2023/03/02/11:25:12.951349,32186,1677774312,914938191,,"['front_left_hip_x', 'front_left_hip_y', 'front_left_knee', 'front_right_hip_x', 'front_right_hip_y', 'front_right_knee', 'rear_left_hip_x', 'rear_left_hip_y', 'rear_left_knee', 'rear_right_hip_x', 'rear_right_hip_y', 'rear_right_knee', 'arm_joint1', 'arm_joint2', 'arm_joint3', 'arm_joint4', 'arm_joint5', 'arm_joint6', 'arm_gripper']","(0.009741827845573425, 0.7435909509658813, -1.5774340629577637, -0.015179120935499668, 0.7370380759239197, -1.5650488138198853, 0.004275485407561064, 0.7355286478996277, -1.5656979084014893, -0.014532476663589478, 0.7294730544090271, -1.5526477098464966, 0.001737356185913086, -3.1045243740081787, 3.1325995922088623, 1.5702733993530273, 5.519390106201172e-05, -1.5695691108703613, -0.014247417449951172)","(0.014434956014156342, -0.01758733205497265, -0.04146275669336319, 0.025937583297491074, 0.04166383296251297, -0.08258611708879471, -0.006528716068714857, -0.00832204706966877, 0.0017792665166780353, -0.002276703016832471, 0.06653638184070587, -0.13883094489574432, 0.011940520256757736, 0.014102619141340256, -0.010452739894390106, -0.01158911269158125, -0.025722384452819824, -0.0004892733413726091, -0.015228332951664925)","(-7.8756489753723145, 7.866684436798096, 27.195295333862305, 7.936797142028809, 4.0946269035339355, 20.749710083007812, -7.152444362640381, 5.811585903167725, 28.602609634399414, 8.367616653442383, 6.590813159942627, 24.18048667907715, -2.2312111854553223, -2.211818218231201, 0.33368101716041565, 0.09663437306880951, -0.14019235968589783, -0.011792604811489582, -0.05110456421971321)"
2023/03/02/11:25:12.995867,32187,1677774312,941938255,,"['front_left_hip_x', 'front_left_hip_y', 'front_left_knee', 'front_right_hip_x', 'front_right_hip_y', 'front_right_knee', 'rear_left_hip_x', 'rear_left_hip_y', 'rear_left_knee', 'rear_right_hip_x', 'rear_right_hip_y', 'rear_right_knee', 'arm_joint1', 'arm_joint2', 'arm_joint3', 'arm_joint4', 'arm_joint5', 'arm_joint6', 'arm_gripper']","(0.01029990240931511, 0.7431415319442749, -1.5773061513900757, -0.014782223850488663, 0.7384522557258606, -1.5681167840957642, 0.004403974860906601, 0.7353422045707703, -1.5656020641326904, -0.014378594234585762, 0.7311148643493652, -1.5558754205703735, 0.001987934112548828, -3.104487895965576, 3.132591485977173, 1.5703190565109253, 0.00014650821685791016, -1.569587230682373, -0.014271378517150879)","(0.042302414774894714, -0.010767301544547081, 0.013605291955173016, 0.01693751849234104, 0.06581665575504303, -0.11402477324008942, 0.023962927982211113, -0.021861402317881584, 0.011577028781175613, 0.007598424330353737, 0.06923741847276688, -0.13542036712169647, -0.0049328007735311985, -0.0005256571457721293, 0.009495771490037441, -0.028118137270212173, 0.067130446434021, -0.023251062259078026, -0.00038786884397268295)","(-7.247105598449707, 7.92534065246582, 26.420347213745117, 7.8369269371032715, 4.446591377258301, 19.853004455566406, -7.697917938232422, 6.141808986663818, 28.796981811523438, 7.56587028503418, 7.081302165985107, 24.32421875, -2.5710811614990234, -1.993535041809082, 0.38838228583335876, 0.05834528058767319, -0.27397069334983826, -0.013664214871823788, 0.006708349101245403)"
2023/03/02/11:25:13.014971,32188,1677774312,965938255,,"['front_left_hip_x', 'front_left_hip_y', 'front_left_knee', 'front_right_hip_x', 'front_right_hip_y', 'front_right_knee', 'rear_left_hip_x', 'rear_left_hip_y', 'rear_left_knee', 'rear_right_hip_x', 'rear_right_hip_y', 'rear_right_knee', 'arm_joint1', 'arm_joint2', 'arm_joint3', 'arm_joint4', 'arm_joint5', 'arm_joint6', 'arm_gripper']","(0.011018152348697186, 0.7428206205368042, -1.5771304368972778, -0.014372470788657665, 0.7398406863212585, -1.5708491802215576, 0.004930558148771524, 0.7353165149688721, -1.5655381679534912, -0.014102757908403873, 0.7329297065734863, -1.5592149496078491, 0.002069234848022461, -3.104487895965576, 3.1325435638427734, 1.5703372955322266, 4.6133995056152344e-05, -1.5695781707763672, -0.01425933837890625)","(-0.010695373639464378, -0.014780023135244846, -0.003909949213266373, -0.000194731357623823, 0.09341973066329956, -0.12174109369516373, 0.026371575891971588, 0.013285360299050808, 0.02519272267818451, 0.03425467014312744, 0.07902809232473373, -0.14934378862380981, 0.0054344190284609795, 0.005758593324571848, 0.016995061188936234, -0.0032621819991618395, -0.020261084660887718, 0.027598097920417786, 0.0025820271112024784)","(-6.560461521148682, 8.090644836425781, 25.696386337280273, 8.010385513305664, 4.4308319091796875, 20.36037826538086, -8.142770767211914, 6.435340881347656, 29.301658630371094, 7.419145584106445, 7.329183578491211, 24.95206642150879, -2.915482759475708, -2.175628900527954, 0.3925900459289551, 0.025526059791445732, -0.04123304784297943, -0.004306165035814047, 0.2569528818130493)"
2023/03/02/11:25:13.055415,32189,1677774312,995938383,,"['front_left_hip_x', 'front_left_hip_y', 'front_left_knee', 'front_right_hip_x', 'front_right_hip_y', 'front_right_knee', 'rear_left_hip_x', 'rear_left_hip_y', 'rear_left_knee', 'rear_right_hip_x', 'rear_right_hip_y', 'rear_right_knee', 'arm_joint1', 'arm_joint2', 'arm_joint3', 'arm_joint4', 'arm_joint5', 'arm_joint6', 'arm_gripper']","(0.011428658850491047, 0.742563784122467, -1.5767788887023926, -0.013476238586008549, 0.7417218685150146, -1.5747320652008057, 0.005720500834286213, 0.7351299524307251, -1.5656819343566895, -0.013108555227518082, 0.7351744771003723, -1.5637370347976685, 0.0020322799682617188, -3.1045095920562744, 3.132591485977173, 1.5702824592590332, -1.7881393432617188e-05, -1.5696148872375488, -0.014235377311706543)","(0.027891462668776512, -0.020504983142018318, 0.031053949147462845, 0.04760003089904785, 0.05664294585585594, -0.1031346246600151, 0.050355445593595505, 3.962467235396616e-05, -0.009984796866774559, 0.054116226732730865, 0.07030141353607178, -0.13314542174339294, 0.014898838475346565, -0.004247219767421484, -0.004089909605681896, 0.005771082825958729, -0.011885195970535278, 0.00023591717763338238, -0.0012469752691686153)","(-7.558736324310303, 7.957334995269775, 25.48155403137207, 8.126025199890137, 4.346780776977539, 22.00851058959961, -8.063332557678223, 6.246642112731934, 28.538002014160156, 8.053206443786621, 8.136116981506348, 26.314756393432617, -2.8384456634521484, -2.1320443153381348, 0.35892775654792786, 0.0638151541352272, -0.07238690555095673, -0.0061777750961482525, 0.09474101662635803)"
2023/03/02/11:25:13.099412,32190,1677774313,28938319,,"['front_left_hip_x', 'front_left_hip_y', 'front_left_knee', 'front_right_hip_x', 'front_right_hip_y', 'front_right_knee', 'rear_left_hip_x', 'rear_left_hip_y', 'rear_left_knee', 'rear_right_hip_x', 'rear_right_hip_y', 'rear_right_knee', 'arm_joint1', 'arm_joint2', 'arm_joint3', 'arm_joint4', 'arm_joint5', 'arm_joint6', 'arm_gripper']","(0.014090307988226414, 0.7422621250152588, -1.5763314962387085, -0.011274021118879318, 0.7442108392715454, -1.5795737504959106, 0.007441703695803881, 0.7351428270339966, -1.5658897161483765, -0.011351109482347965, 0.7378357648849487, -1.5690900087356567, 0.0020322799682617188, -3.1045095920562744, 3.1325676441192627, 1.5702916383743286, 4.76837158203125e-07, -1.569605827331543, -0.014235377311706543)","(0.07101841270923615, -0.005281759891659021, 0.05633175000548363, 0.07810050994157791, 0.07074862718582153, -0.15116743743419647, 0.08695555478334427, 0.006676895078271627, -0.004221598617732525, 0.05922657623887062, 0.08484093099832535, -0.13767682015895844, 0.013369369320571423, 0.013066955842077732, -0.008268606849014759, -0.01145079080015421, -0.051669344305992126, -0.001411110395565629, 0.02326669916510582)","(-7.294642448425293, 7.754704475402832, 24.720333099365234, 7.936797142028809, 4.998178005218506, 22.391679763793945, -8.079219818115234, 5.334596633911133, 27.60599708557129, 8.053206443786621, 8.484206199645996, 26.691068649291992, -2.7795348167419434, -2.051934003829956, 0.37996670603752136, 0.06928502023220062, -0.14019235968589783, -0.0061777750961482525, 0.0775415375828743)"
2023/03/02/11:25:13.099446,32191,1677774313,46938191,,"['front_left_hip_x', 'front_left_hip_y', 'front_left_knee', 'front_right_hip_x', 'front_right_hip_y', 'front_right_knee', 'rear_left_hip_x', 'rear_left_hip_y', 'rear_left_knee', 'rear_right_hip_x', 'rear_right_hip_y', 'rear_right_knee', 'arm_joint1', 'arm_joint2', 'arm_joint3', 'arm_joint4', 'arm_joint5', 'arm_joint6', 'arm_gripper']","(0.01557832583785057, 0.7422941327095032, -1.575836181640625, -0.009423909708857536, 0.7457336187362671, -1.5824978351593018, 0.009400473907589912, 0.7353358268737793, -1.5660494565963745, -0.009414087980985641, 0.7394905686378479, -1.572381615638733, 0.0020542144775390625, -3.104495048522949, 3.132551670074463, 1.5702824592590332, -0.0002918243408203125, -1.569605827331543, -0.014223337173461914)","(0.14112815260887146, -0.004779209848493338, 0.06643861532211304, 0.14890749752521515, 0.10230706632137299, -0.23184482753276825, 0.12583383917808533, 0.01775941252708435, -0.014176108874380589, 0.1053934246301651, 0.09496910870075226, -0.19136926531791687, -0.022349731996655464, -0.005913229659199715, -0.0034213766921311617, -0.0057401410304009914, 0.009388355538249016, -0.003849840024486184, 0.04401865229010582)","(-7.336897373199463, 7.7067131996154785, 25.357826232910156, 7.905259132385254, 4.914126873016357, 21.611244201660156, -7.772060394287109, 5.303146839141846, 27.657142639160156, 8.068926811218262, 8.06227970123291, 27.04839515686035, -2.6889028549194336, -2.053614616394043, 0.40100565552711487, 0.038289088755846024, -0.013744349591434002, 0.0013086647959426045, 0.31314969062805176)"
2023/03/02/11:25:13.143706,32192,1677774313,73938255,,"['front_left_hip_x', 'front_left_hip_y', 'front_left_knee', 'front_right_hip_x', 'front_right_hip_y', 'front_right_knee', 'rear_left_hip_x', 'rear_left_hip_y', 'rear_left_knee', 'rear_right_hip_x', 'rear_right_hip_y', 'rear_right_knee', 'arm_joint1', 'arm_joint2', 'arm_joint3', 'arm_joint4', 'arm_joint5', 'arm_joint6', 'arm_gripper']","(0.019163478165864944, 0.7430195808410645, -1.5778814554214478, -0.006434190087020397, 0.7485425472259521, -1.5852142572402954, 0.012553795240819454, 0.7371165156364441, -1.5680148601531982, -0.005700301378965378, 0.7428765892982483, -1.5710713863372803, 0.0021059513092041016, -3.1044583320617676, 3.132551670074463, 1.570264220237732, -0.00045621395111083984, -1.5696420669555664, -0.0141754150390625)","(-0.052032455801963806, 0.26043635606765747, -0.37744140625, -0.15882717072963715, 0.24097321927547455, 0.025157814845442772, 0.016301069408655167, 0.43304112553596497, -0.31369853019714355, 0.07051685452461243, 0.18939979374408722, 1.4185606241226196, -0.008253348059952259, 0.015957795083522797, -0.01172549743205309, -0.020620951429009438, -0.004479738883674145, -0.015952931717038155, 0.05217324569821358)","(-6.454824447631836, 8.421252250671387, 15.778810501098633, 2.5805931091308594, 14.138753890991211, 26.623563766479492, -7.872681617736816, 10.686310768127441, 21.14613151550293, 12.45495319366455, 20.3139591217041, 53.969947814941406, -3.010646343231201, -2.223769426345825, 0.31264206767082214, 0.0929877907037735, -0.02657241001725197, 0.021896373480558395, 0.31174930930137634)"
2023/03/02/11:25:13.147727,32193,1677774313,100938319,,"['front_left_hip_x', 'front_left_hip_y', 'front_left_knee', 'front_right_hip_x', 'front_right_hip_y', 'front_right_knee', 'rear_left_hip_x', 'rear_left_hip_y', 'rear_left_knee', 'rear_right_hip_x', 'rear_right_hip_y', 'rear_right_knee', 'arm_joint1', 'arm_joint2', 'arm_joint3', 'arm_joint4', 'arm_joint5', 'arm_joint6', 'arm_gripper']","(0.024172591045498848, 0.7484441995620728, -1.5807098150253296, -0.0019016736187040806, 0.7513706088066101, -1.5845271348953247, 0.01600896380841732, 0.7436867952346802, -1.5716420412063599, -0.0019351976225152612, 0.7434025406837463, -1.5655267238616943, 0.0033597946166992188, -3.1046056747436523, 3.1325595378875732, 1.570145606994629, -0.005313754081726074, -1.5698614120483398, -0.014295339584350586)","(0.337223619222641, 0.1649770885705948, -0.033434320241212845, 0.40876105427742004, 0.19946540892124176, -0.19582298398017883, 0.40241536498069763, 0.1415722817182541, -0.06088719516992569, 0.3698020577430725, 0.1857495754957199, -0.1996404528617859, -0.1850784868001938, 0.00068855588324368, 0.010302523151040077, 0.037402570247650146, 0.18059714138507843, 0.00760348467156291, -0.024176934733986855)","(-9.380983352661133, 11.359396934509277, 16.8015193939209, -1.8978034257888794, 15.115850448608398, 25.033782958984375, -10.457061767578125, 13.805086135864258, 22.557292938232422, 11.737049102783203, 19.21167755126953, 58.93099594116211, -3.2462894916534424, -1.694967269897461, 0.5188238024711609, 0.07110831141471863, 0.3436087369918823, 0.09301754832267761, 0.3388589024543762)"
2023/03/02/11:25:13.191381,32194,1677774313,127938383,,"['front_left_hip_x', 'front_left_hip_y', 'front_left_knee', 'front_right_hip_x', 'front_right_hip_y', 'front_right_knee', 'rear_left_hip_x', 'rear_left_hip_y', 'rear_left_knee', 'rear_right_hip_x', 'rear_right_hip_y', 'rear_right_knee', 'arm_joint1', 'arm_joint2', 'arm_joint3', 'arm_joint4', 'arm_joint5', 'arm_joint6', 'arm_gripper']","(0.03407524526119232, 0.7511723041534424, -1.5805178880691528, 0.009032754227519035, 0.7556383609771729, -1.5888415575027466, 0.026567164808511734, 0.7456603050231934, -1.5722652673721313, 0.008936631493270397, 0.7501876950263977, -1.5802911520004272, 0.0015382766723632812, -3.1043918132781982, 3.1325676441192627, 1.5702824592590332, 0.0007582902908325195, -1.569523811340332, -0.014187455177307129)","(0.2606661021709442, 0.21605539321899414, -0.021485300734639168, 0.18819092214107513, 0.1734551340341568, -0.015734124928712845, 0.183808833360672, 0.22673194110393524, -0.07374157011508942, 0.06089356169104576, 0.17643794417381287, 0.025662511587142944, 0.06602181494235992, 0.002106909640133381, 0.005729809869080782, -0.050759416073560715, 0.007498036604374647, 0.03301201015710831, 0.008754607290029526)","(-7.976004600524902, 9.077136039733887, 18.504650115966797, 5.49785852432251, 7.29382848739624, 26.904008865356445, -9.705029487609863, 7.352627754211426, 25.92811393737793, 9.127442359924316, 11.564266204833984, 36.50852966308594, -2.217616319656372, -2.7475175857543945, 0.1569538563489914, 0.03646580129861832, -0.22082588076591492, -0.03238031268119812, 0.30953407287597656)"
2023/03/02/11:25:13.235687,32195,1677774313,163938383,,"['front_left_hip_x', 'front_left_hip_y', 'front_left_knee', 'front_right_hip_x', 'front_right_hip_y', 'front_right_knee', 'rear_left_hip_x', 'rear_left_hip_y', 'rear_left_knee', 'rear_right_hip_x', 'rear_right_hip_y', 'rear_right_knee', 'arm_joint1', 'arm_joint2', 'arm_joint3', 'arm_joint4', 'arm_joint5', 'arm_joint6', 'arm_gripper']","(0.03873797878623009, 0.7575918436050415, -1.581540584564209, 0.01336682215332985, 0.7624335289001465, -1.5910626649856567, 0.030105819925665855, 0.7526548504829407, -1.5742626190185547, 0.011091799475252628, 0.7569535374641418, -1.5810902118682861, 0.0018258094787597656, -3.104590892791748, 3.1324477195739746, 1.5703645944595337, 0.0005939006805419922, -1.5695600509643555, -0.014319300651550293)","(0.08581836521625519, 0.17137129604816437, -0.014587403275072575, 0.10691889375448227, 0.22297340631484985, -0.10590894520282745, 0.11830399930477142, 0.19677843153476715, -0.02926681935787201, 0.04601193219423294, 0.2140209823846817, -0.0617879256606102, 0.0008235949208028615, -0.0005546560860238969, -0.013133114203810692, -0.005751198623329401, 0.03445417061448097, -0.0019875767175108194, 0.06298385560512543)","(-8.224231719970703, 9.535720825195312, 19.657983779907227, 5.350680828094482, 6.910375118255615, 26.56112289428711, -9.94333267211914, 7.4943366050720215, 25.35246467590332, 7.592071056365967, 11.263644218444824, 36.49152755737305, -2.204021453857422, -1.8632556200027466, 0.5777328610420227, 0.007293160073459148, -0.39675354957580566, -0.021150654181838036, 0.23339936137199402)"
2023/03/02/11:25:13.279292,32196,1677774313,226938191,,"['front_left_hip_x', 'front_left_hip_y', 'front_left_knee', 'front_right_hip_x', 'front_right_hip_y', 'front_right_knee', 'rear_left_hip_x', 'rear_left_hip_y', 'rear_left_knee', 'rear_right_hip_x', 'rear_right_hip_y', 'rear_right_knee', 'arm_joint1', 'arm_joint2', 'arm_joint3', 'arm_joint4', 'arm_joint5', 'arm_joint6', 'arm_gripper']","(0.040052805095911026, 0.7712140679359436, -1.5819560289382935, 0.014852040447294712, 0.7761709690093994, -1.5924208164215088, 0.031184779480099678, 0.7659560441970825, -1.5740069150924683, 0.012451523914933205, 0.770549476146698, -1.5819529294967651, 0.0022165775299072266, -3.104576349258423, 3.132551670074463, 1.5702368021011353, -0.0005564689636230469, -1.5695781707763672, -0.014283299446105957)","(0.006776013411581516, 0.3024989366531372, 0.04417743161320686, 0.024846570566296577, 0.2598123848438263, -0.002627517329528928, -0.009352982975542545, 0.31180229783058167, -0.026964593678712845, -0.007749414537101984, 0.2704687714576721, -0.001884229015558958, -0.001267008832655847, 7.260007259901613e-05, -0.011999053880572319, -0.002080014906823635, -0.00846070609986782, 0.019932905212044716, -0.03770594298839569)","(-7.352722644805908, 11.066178321838379, 18.72940444946289, 4.966968536376953, 7.997983455657959, 26.00387191772461, -9.694427490234375, 8.601140975952148, 26.374000549316406, 8.299494743347168, 12.413393020629883, 36.741268157958984, -2.7568767070770264, -1.8479547500610352, 0.4430835247039795, 0.06746172904968262, -0.07788465172052383, 0.0013086647959426045, -0.0266623143106699)"
